name,date,rating,content,like
もこもこ,2015年8月26日,5,アニソンとか増やしてほしい,0
貴村弥,2015年8月14日,3,perfume出てきません。その他はちゃんと出てくるのに…,0
大谷拓真,2015年8月25日,5,二年ぐらい利用させてもらってます,1
たこたこ,2015年8月31日,5,最高すぎ！音楽豊富たし、とまらないし！　　一週しかできないなんて（涙）一生使いたい！！,0
MD MG,2015年8月23日,2,アニソンが少なすぎる。,0
瑠偉玉井,2015年8月26日,5,いいね！,0
五輪香寿子,2015年8月19日,5,とても、使いやすいです♪,0
Googleユーザー,2015年7月29日,4,WALKMAN等のWi-Fi機でも外でオフライン再生できます。オフライン再生でもアルバム単位などで再生できて、他のアプリより使いやすいです。邦楽も少しずつ増えてます。,2
みおゆうた,2015年8月10日,1,退会できないんだけどどうなってんの？,0
藤井桂,2015年8月11日,1,どやって退会するの？退会できない,0
すわこうた,2015年8月8日,3,もっと自分が聞きたい曲増えたら,0
Kuro Kamina,2015年8月1日,5,不错，我喜欢。好用~~(ฅ&gt;ω&lt;*ฅ),2
阿部智,2015年8月5日,4,素晴らしい！,1
ウル,2015年8月1日,4,オフラインで聞けるってほんと？？,0
しん?ちゃん,2015年7月27日,1,こっちは月額登録してんだから何とかなりませんか？このままじゃ不便です。早急に改善お願いします。,0
kobayashi yuuki,2015年7月1日,4,普通に音楽を聴くには、文句なし。    ただ、聴きたい楽曲が無いことが多い。  歌詞が見れたりと機能制は他のアプリと比べるといい部分も多いので、権利許諾や色々と問題もあるだろうけど、楽曲を増やしてくれればこのアプリからは離れられなくなると思います。   後は個人的に１ヶ月毎の決済でもウェブマネーを使用できると嬉しいです。,0
堀内あみ,2015年7月23日,3,ジャニーズの曲がないのがショック。それ以外はいいと思う,0
松田崚雅,2015年7月2日,4,検索したアーティストが無いってゆうのが多いのです。でも、7割方聴きたい曲は聴けてるので満足です(^^),0
影山竜平,2015年7月24日,1,無料期間に音楽をキャッシュしたのに期間が終了したら聞けなくなったし…　普通、無料期間以降はキャッシュする時に会員にしてキャッシュした曲はそのまま聴けるでしょ！なんで無料期間にキャッシュした曲も聴けなくするかなぁ　200曲以上キャッシュした意味ねぇし,0
ベトコン太郎,2015年7月17日,1,無料なのは14日だけだそうです。無料アプリに掲載するんじゃないよ！詐欺に近いものがあるね。,1
先輩野獣,2015年7月19日,2,使いやすいんだけど曲が、一つも出てきません、GLAYとかXJapanとかL'Arc～en～Cielとかが出てきませんとにかくロックを増やしてください,0
あ。,2015年7月24日,4,ボカロの曲少なすぎ。カゲプロのアルバムのメカクシティレコーズとかメカクシティデイズとかハニワの曲をもっといれてほしい。それが完璧だったら★5。,0
I LOVE SOCCER,2015年7月5日,3,聴きたい曲が全然出てこないです 改善宜しくお願いします！,0
れん池,2015年7月4日,3,機能的にはいいけど検索した曲が出てこない(๑¯ω¯๑💧)それさえなおれば星５や！,0
ゼロカズヤ,2015年7月12日,3,もうちょい！検索の曲を増やして！,0
川崎恵利子,2015年7月19日,5,けして悪いもんじやない!!普段音楽嫌いですが、ちょっとした時間にしっかり音声が、聞き取れる！私の知る限りの曲ありました。,0
a i,2015年7月23日,4,14日間たったら有料なんですか？,1
土田歩,2015年7月24日,1,プレミアム会員登録したのに３０秒しか聞けないです,0
Stage-wgc 12wph,2015年7月29日,4,しいて言うなれば。。最新の曲ももっともっと❗聞きたいなぁ,0
中谷太一,2015年6月24日,1,全然検索した音楽がでん　　　　まじでしね,2
Shizuka Uru,2015年6月23日,1,環境はととのってるのに、ロード中のままで曲がながれません。いい加減イライラしてきますね。,0
東條かな,2015年6月21日,3,たまにバグってホームに強制的に戻っちゃう。それが治ったら最高じゃね？！,0
中島崚吾,2015年6月21日,1,BUMP OF CHICKENの曲がなぜ全部オルゴールなん,0
ひっぴ,2015年6月18日,5,さいこうっ,0
なかむらまなみ,2015年6月16日,4,すごく、使いやすい。,0
小峰正彦,2015年6月11日,5,いい曲だ～,0
パック牛乳,2015年5月4日,3,Taylor Swiftのアルバムだって1989がないし他の物も色々と抜けてます。そちらの事情もあると思いますがこれで980円は高すぎます。もう少し価格を下げてはどうですか?,1
taku mochi,2015年6月7日,3,初めはとれても、すぐ国内非対応になりがちです。更に邦楽のジャンルが少なすぎる！有料ならもっと充実させてもらいたい！,0
米澤武士,2015年5月2日,4,洋楽メインで聞くため、music unlimitedのサービス終了にともない使い始めてみたけど、意外と用が足りる。多少曲が提供されてないアーティストがいるのと、洋楽曲のカタカナ表記が気になるけど、今あるサービスとしては不満が少ない。惜しむらくはチャンネルのショボさ、billboardと独自ランキング位はせめてほしかったので4,0
Googleユーザー,2015年5月9日,4,強制終了頻発。早急のバグ修正をお願いします。内容に関しては中華系が充実しているので概ね満足ですが、日本版では未許諾が多いのでもう少し頑張ってクリアしていただきたいです。,0
p m,2015年5月2日,4,Musicunlimitedから流れてきた客も多いと思うので、洋楽ラインナップをもっと増やして欲しい。例えばArchEnemyなどアルバム一枚しかないってのは…。PlayStationMusicが始まったらまた客戻っちゃいますよ。あと楽曲リクエストは曲単位の他にアーティスト、アルバム単位に指定出来ないと使いづらい。,1
S T,2015年5月2日,1,みたいな感じでもっと曲数を増やして欲しいです。  今のままでは980円は高すぎますね,0
鈴木,2015年4月21日,3,曲がある人には凄い良いアプリなんだろうけど、自分の聞きたい曲がなかった。それなのにお金払う気はしないかな。ボカロとかが少ない、なんでマトリョシカすら無いのか。,0
TAKA TO,2015年5月23日,3,楽曲が少ないです、なんとかしてほしい、ミスターチルドレンない😢長渕剛、ボン・ジョビ、とりあえず楽曲もっと増やしてほしいです。お願いします。もっと増やしてくれたら有料会員入ります。宜しくお願いします。,0
ひろみ,2015年5月8日,4,台湾モノを聴く身としてはなかなか良い。でも、古い曲と最新の曲はあるけど少し前のものが無いとか、なんか歯抜け状態でそこをなんとかしてほしいな。,0
あやねk,2015年4月18日,1,無料期間がおわると強制で有料になるの？それともなんかに契約しない限りは無料のまま？そこらへん詳しく知りたい。,1
heavy metal,2015年4月28日,4,レコチョクより良いです。イコライザーもあるのが嬉しいです。曲がもっと増えるのを期待してます。個人的に洋楽の方が多い気がします。,0
山口鐘司,2015年4月23日,5,他探してもなかなか見つからない曲が結構見つかるマイナーなアーチスト好きな僕でも満足です,5
Zephyr L17,2015年4月20日,4,最近の曲少なくない？ アニメとかでもsupercellとか前の世代ばっかだし、ポップいっても三代目とかないじゃんw,0
関田大吾,2015年6月8日,3,ちょっと、つかいずらい。検索がいまいち。チャネルなどで、聞くのが普通なのでしょうか？,0
内田拓郎,2015年6月5日,4,曲のロードも早いし、980円っていう値段も安いと思うんだけど 、アーティストと曲数が少ないってのが少し...もう少しアーティストのレパートリー増やしてくれたら...,0
優璃亜友塚,2015年4月17日,3,欲しい曲が全くない、オルゴールとかいらんからアーティスト増やして,0
米崎友博,2015年5月7日,2,なんか、メアド登録したけどおかねかかるんですか？退会したいです！,0
沙ゅ,2015年4月27日,2,au以外での無料サービス期間も無くて、無料のお試し期間も短い、6月に予定があるので有料会員にはなったけど…月980円取るなら、もう少し楽曲増やして欲しいと思いました。,1
