name,date,rating,content
ダヴキャメロン,2019年6月26日,4,無料なのにいろんな曲が聞けて気軽に聞けて良かったです。ユーチューブの中から取り寄せ的な感じですが、音質も良く満足です♪
。れのん,2019年8月31日,4,色々な曲も聴けて、その他にも曲、歌ってみただけではなく、動画等もあり、他のアプリを開きながらでも曲を聴けるのでとてもオススメです!!!!
佐々木あや,2020年3月17日,3,気に入ったかどうかの画面がとにかく多くて大変！
土方歳三,2019年4月21日,5,皆さんお困りの様子なのでコメントさせて頂きます。私も前のアップデートでは失敗しました。他のコメントを見てやってみたら引き続きできました。まず前のアプリにお気に入りかファイルに入れて下さい。それからGoogleとアカウントを同期させて下さい。それから新しいアプリをダウンロードして下さい。そうしたら前の曲がダウンロードが出来ていますので頑張って試して下さいね。鍵になるのは前のアプリにアカウントとが同期出来るかです。また同期してから新しいアプリをダウンロードして下さい。それ以外は駄目みたいです。
野上紗咲,2019年4月10日,2,すごく重い、移行して来たのですが前の方が良かったです、途中でアプリが落ちたりもしますこれなら移行前のアプリの方がいいです 重さと落ちるのをどうにかして欲しいです
komomo kakioto,2019年1月26日,2,ウェブページにアクセスできませんと出るようになりました。インストールし直すと直ります。何回もなっています。面倒なので、直してほしいです。
太田知美,2018年12月4日,5,他の方も書いてますが即レビュー下さいってきます
岩本なりゆき,2019年4月14日,5,音楽を聴きながら他のアプリを使えるので便利 だけど、映像が流れてる画面が結構邪魔くさい そこの点を改良して頂けたら、あとは全て 完璧
Googleユーザー,2019年7月13日,4,更新されたらもっと使いづらく、強制終了になります。アプリを使用してない時に画面の上にずっとアイコンが出るので改善してほしいです。
Yuuki sao,2019年2月27日,4,とても聞きやすいです！でもひとつ画面に表示されるのはもう少し小さく表示してもらいたいです。
Googleユーザー,2018年11月29日,5,いままで使った音楽アプリで一番気に入ったアプリですでもたまに音声が途切れるのが気になります。
Googleユーザー,2018年12月27日,4,普通にどの音楽アプリよりも良いと思う。 でも、電源を切ると音楽が切れるので そこを改善して欲しい。
雨花,2019年6月4日,5,使いやすいし、ミックスリスト作れるし、曲名忘れてもわりと勢いで調べたら聞ける。他のアプリが重くなることもない。すごい！
ぽんこつ,2019年8月16日,5,好きな曲をまとめて、シャッフル全曲再生とかもワンタップでできるしYou Tubeから持ってくるから大体の曲はある。他のアプリを見ながら聴けるので愛用してます！
齋藤結,2019年9月21日,4,自分が好きな曲が、何でも出てくる！ サイコーです。でも、たまに聞きたい音楽が、出て来ないことがあるので、星が4になりました。
ゆっくりヒナドール,2020年1月12日,5,東方Projectの曲が聴けて嬉しい
かねとん,2020年2月7日,5,この時代に有難い機能 最高です⤴⤴
Googleユーザー,2019年3月21日,4,赤い方を使ってたんですが、サービス終了するみたいなのでこちらを入れました。 基本的に指摘する部分はないのですが、あえて言えばシャッフル再生したいです。
Googleユーザー,2019年2月1日,5,全ての曲が聴けるので、しかも、閉じてても聞こえるから、非の打ち所のないと思いますよ
Googleユーザー,2019年2月12日,4,広告なし。コメントなどはできないが、youtubeみたいでヒ◯キンやは◯めしゃちよーさんなどのyoutuberさんが投稿している動画も見れます。音楽聞きたい人以外にも動画を見たい方にもおすすめ！
Googleユーザー,2019年4月1日,1,歌を聴いていたところ、固まってしまったり アプリが対応していないと画面から消えたりする ので、改善してほしい。
斉藤なお,2018年9月27日,5,レビューに飛ばされる。検索に時間がかかる。 でも、YouTubeを小画面で流してLINE等が出来る！便利！
おにぎり,2019年5月25日,5,前回、前々回？から愛用させてもらってます！一段と使いやすくなっていて、もう、ほんとに感謝の言葉しか出ません！ほんとうにありがとうございます！！
