,name,date,rating,content,like
696,Ai K.,2015年11月15日,4,使用してしばらくたちますが、プレイリストが微妙に感じてきました。同じ曲でそれぞれ別の曲の次に並べたいのに並べられない、同じ曲が三曲登録してるとして、一曲を消すと三曲すべて削除される。プレイリストの再生中の曲の次に曲を登録すると、再生中の曲が一曲目になったプレイリストになってしまい、割り込みで曲の登録が出来ない。,1
697,中村,2016年1月8日,4,無料でこのレベルで使えるのはすごくいいと思います！1点だけ希望があるとすれば、たまに連続で早送りを押すとバグってしまい、端末の再起動が必要になる所です。,0
698,石田ともこ,2015年12月8日,2,アルバム曲が全曲入ってなくて、どういうわけか4曲や1曲が勝手に入ってる。どうしたらアルバム曲が全曲入るのでしょうか？他は悪くありません。,1
699,すずきせか,2016年6月2日,2,文字化け今のところしていません。ただ曲が終わりきっていないのに次の曲に飛んでしまうときがあります。,0
700,sekiyoshi9392,2016年8月11日,2,iTunesとプレイリストが一致しません。消したはずのプレイリストも消えません。他に選択肢がないので使ってますが、不便です。iPhoneにしようかな。。。,0
701,tachikogi,2015年11月25日,4,iMacとiPhoneを使っていましたが、マイネオでAndroid機に機種変更しました。Wi-Fi同期で何もしなくても簡単に同期完了。オススメです。,0
702,結城姫歌,2016年5月8日,4,イコライザーも無料版でも満足できるし、音質も良い。でもすべての曲を読み込んでくれないし色々満足できてない部分もあるので星4。,0
703,sa ba,2015年11月12日,5,パソコンで取り入れた時アルバムジャケットとか入らない時あったり文字がおかしくなってるのをすべてこれで解決できた！無料でここまでできれば最高です！,0
704,瀧本聡,2015年10月12日,5,androidでポッドキャストを利用する為に購入。取り込む手間はかかりますが問題なく使用しています。再生スピードを2倍まで可変できるのが良いです。,0
705,よる,2015年12月23日,5,プレイリストを作っていると落ちてしまう。たまにあるので改善して欲しいです。,0
706,midori yoshikawa,2016年7月13日,1,聞きたい曲がわからない状態。なんとかしてー！,0
707,mr. kouchan,2015年12月14日,1,タイトル通り、しょっちゅう曲が消えてしまう。他のアプリでは認識しているところをみると、このアプリ固有の原因があるのでしょうが、全く改善される気配なし。,0
708,こつぽん,2016年1月24日,5,連続再生のときにいきなり止まってしまう。それ以外は本当に使いやすいプレーヤーだと思う。いいプレーヤーなだけにそこの一点が大きい。,2
709,アーラ1971,2015年12月20日,4,他のアプリでは、全く再生出来ませんでしたが、起動も再生も出来ました。文字化けだけが残念です。,1
710,狐マスクのユッピー,2016年3月30日,1,画像を設定すると次の曲もその画像になったりプレイリストの中の曲の順番変えたのに変わったなかったりなんとかして気に入ってたのにショック,0
711,たーめりっく,2016年1月9日,5,イコライザーの編集が突然できなくなっていたのですが、更新されてからできるようになりました！ありがとうございます(((o(*ﾟ▽ﾟ*)o))),2
712,宰明大野,2016年2月15日,5,色々使い勝手がいいし、ずっと使ってます。不具合もなし。,0
713,Maharu Wihawi,2016年4月11日,3,曲名一覧もだいぶゆっくり表示されるが、表示されるだけまし。フォルダ一覧はどれだけ待っても表示されなくなりました。,0
714,楢崎剛,2016年1月14日,2,wmaを再生しようとしたけどダメだったんで消します。使い勝手は良さそうだけど。残念です。,0
715,shin k,2015年12月3日,1,isyncrで同期してもプレイリストがぐちゃぐちゃになる。何故？例えばアルバムの後ろ2曲だけプレイリストの後方に移動しているなど。その状態で同期すると間違ったプレイリストをパソコンの正しいプレイリストに上書きしてしまい、修正するのが非常に手間。,0
716,Soregashi Gentle,2016年1月8日,1,SDカードにデータを追加したら急に動作が重くなり、使い物にならなくなりました。今までは普通に使えていたのに残念でしかたありません。,0
717,meg kaw,2016年1月12日,4,プレイリストも編集できるし、使いやすいです。たまに音飛びが続くのでﾏｲﾅｽ1,0
718,小島佑介,2016年2月12日,4,iTunesとの連携、転送が素晴らしいです。特にWi-Fiで転送できるところがありがたい。マイナス点は文字化けが物凄いところ、あと、サーチ機能が有効だとなお良いかなーと思います,0
719,lee ekamai,2016年7月24日,1,２バイト文字が文字化けする。　問題外　星ゼロで良い            　&gt;&gt;&gt;　何か意味不明の回答が来てるww　　文字コードに依存って、もっとアカンやろww　　星マイナス２個やな,0
720,fujimura Yuki,2016年2月5日,4,調子よく流れてたのに、次の曲がかからない。充電よし、アルバムが終わったわけでもない、、じゃあなぜ？,2
721,こうき茂村,2015年9月29日,4,アルバムアートはどうやってダウンロードできるのですか？500円のやつを払ったのですが使えません。,0
722,mitsuru shimizu,2016年4月7日,1,他のプレイヤーでは文字化けしないのですが、このプレイヤーは文字化けして使い物になりません( &gt;_&lt;)  何とかならないものでしょうか？  以前は大丈夫だったのですが....。とコメントして2年以上です(-｡-;)  諦めるのがいいのでね。アンインストールします( &gt;_&lt;),1
723,おりんこ,2016年5月6日,4,間違って削除してしまいそうで、削除ボタンが邪魔です。削除ボタンを非表示にするか、削除不可に設定出来ませんか？PowerAmpはできますが、それさえ出来れば、課金して長く使いたいです。,0
724,S H,2015年11月24日,2,タイトル通りですが、文字化けが多いです。修正する方法は無いのでしょうか。また、今後文字化けが発生しないようなアプリ修正が加わる予定はあるのでしょうか。,0
725,account Sub,2015年9月21日,5,とても使いやすいです！最初手順に戸惑いましたが、なんとかやれました(*^ー゜)今では大活躍！,0
726,小野裕次郎,2015年12月20日,1,再生してたら勝手に止まる。再生前に聞いていたアルバムのレジュームポイントに戻される。なんだこれ？,1
727,長柄竜,2016年5月17日,3,曲のデータは残っているのに再生できない、表示されない。➞再インストールしたら直りました、、、,1
728,koma CHANNEL,2016年5月13日,2,もっといい音楽再生アプリ見つけたのでそちらを使うことにします。,0
729,VS tamo,2015年10月4日,5,名前の変更と並び替えができる音楽アプリを探していてこれと言って使いやすいのが無くてこのアプリにたどり着きました！,0
730,Googleユーザー,2015年9月23日,5,シンプルで使いやすいし、高音質。今までで使ってきたなかで一番いいと思うヽ(*´∀｀)ノ,0
731,今野環,2016年2月8日,4,アーティスト名が違っていても直して統一出来るのは便利なのですが…そのあとアルバムの方を開くと番号がごちゃごちゃになっていますね(どういう順番なのかもわからん)　そこ、アルバム内での曲の並び替えが出来ればパーフェクトかなーと。,0
732,tanimura kazuhiro,2015年11月1日,4,シンプルだから直感的に使える。ただ動画はオマケ感があるのが残念かな。,0
733,ひろ涅槃デルタール,2016年1月31日,3,曲名とかアーティスト名を変えるにはどうしたら良いのですか？編集して保存しても反映しません,0
